node_id,alertname,dc_id,dc_name,ip_address,node_operator_id,node_provider_id,node_provider_name,node_type,owner,region,status,subnet_id
jmuoq-7kbey-cbtmm-zlz6t-chwt6-dk7ly-d3jim-5nuu4-y5tou-l5egg-7qe,,bc1,Vancouver,2001:438:8000:1d:6801:83ff:fe9b:83cf,feb2q-mgxwe-okz7r-juws2-mahg4-wflqu-oeflf-kvh4r-qaqit-hbqpg-uqe,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,REPLICA,Cyxtera,"North America,CA,British Columbia",UP,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe
joich-t5ted-j3ibc-n7ytv-bomzl-jqimt-7gc72-xujql-xahtn-grunf-dqe,,zh6,Zurich 6,2a01:2a8:a13c:1:6801:bcff:fec1:d468,ciprs-d7ktn-eiqrv-pqbcf-npk57-ty4m3-npkk2-yu4en-d4ccs-ek5xw-dae,6r5lw-l7db7-uwixn-iw5en-yy55y-ilbtq-e6gcv-g22r2-j3g6q-y37jk-jqe,Sygnum Bank,REPLICA,Green.ch,"Europe,CH,Zurich",UNASSIGNED,
jq33i-hlo5d-hyou6-wsgu4-vi7o6-upgg3-pzawk-les4l-gn3fg-eplfx-eae,,an1,Antwerp,2001:920:401a:1708:6801:13ff:fe40:7708,pgunx-7pdft-jwvuo-j65kd-2mdxl-bi3r7-znv4c-vw2q3-2gno4-2uoeg-wqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Datacenter United,"Europe,BE,Flanders",UP,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe
jsaui-j3qrn-3i3m3-xdn2s-bad3f-5kwlu-36gej-i75ik-5fjrg-z3jge-bqe,,pl1,Portland,2600:3004:1200:1200:6801:baff:fe27:863b,lz4fy-gca6y-aodk3-ncdrw-ouoqb-kgvjj-h4nul-eybyu-puwev-hkogp-fqe,eipr5-izbom-neyqh-s3ec2-52eww-cyfpg-qfomg-3dpwj-4pffh-34xcu-7qe,"87m Neuron, LLC",REPLICA,Flexential,"North America,US,Oregon",UP,cv73p-6v7zi-u67oy-7jc3h-qspsz-g5lrj-4fn7k-xrax3-thek2-sl46v-jae
jsnfc-hogin-macy3-lfird-pfijz-d5jcg-woonn-sbtgx-gzh5h-jjvst-yae,,br1,Brussels,2001:920:401a:1710:6801:11ff:fece:9250,mjeqs-wxqp7-tecvn-77uxe-eowch-4l4gy-6lc6f-ys6je-qnybm-5fxya-qqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Digital Realty,"Europe,BE,Brussels Capital",UNASSIGNED,
jt5zg-gisxf-5qwnr-klcxa-aepze-e47ng-ov2ur-y3swu-yickt-j624e-gqe,,mr1,Marseille,2a0b:21c0:b002:2:6801:25ff:fe94:c7fe,ampm3-ni5hl-bgvnb-ps7tj-xoa44-qlhww-o3hae-bohrq-oucs4-yhycx-cae,bvcsg-3od6r-jnydw-eysln-aql7w-td5zn-ay5m6-sibd2-jzojt-anwag-mqe,DFINITY Operations SA,REPLICA,Digital Realty,"Europe,FR,Provence-Alpes-Cote d'Azur",UNASSIGNED,
jthcr-uruul-ytxuj-qbvv2-byyz2-tyyo4-yy4ku-2fu4d-aufm7-d5k6l-7ae,,mb1,Maribor,2a00:fc0:5000:300:6801:36ff:fe4f:14ee,3xiew-2wo3x-tnbn2-o7kok-wwsnw-7koo2-gna5r-rlrt3-zotsh-dwpg6-kae,wdjjk-blh44-lxm74-ojj43-rvgf4-j5rie-nm6xs-xvnuv-j3ptn-25t4v-6ae,Fractal Labs AG,REPLICA,Posita.si,"Europe,SI,Maribor",UNASSIGNED,
jtlem-ihl56-w5ila-rbypa-egv2e-a327m-uh5n6-gj4aw-qinez-dkknw-vae,,mm1,Miami,2001:1900:2100:2827:6801:f9ff:fe2c:e4df,nj365-76cya-vjwgn-vyuxb-y74nh-bhlti-l6mzp-5efbh-u7nld-5jeba-kae,wwdbq-xuqhf-eydzu-oyl7p-ga565-zm7s7-yrive-ozgsy-zzgh3-qwb3j-cae,"Giant Leaf, LLC",REPLICA,Digital Realty,"North America,US,Florida",UNASSIGNED,
jtvnx-kem2o-icln6-b4oy6-n5ru5-dmksj-dfk5i-4ejvq-k3unp-47gjb-mae,,zh4,Zurich 4,2a02:41b:300e:0:6801:8cff:febc:a427,paxme-ikvh3-v6cve-in3jx-z6xf2-x67nq-4yqf5-ufdag-c7os3-byb4f-cae,ucjqj-jmbj3-rs4aq-ekzpw-ltjs3-zrcma-t6r3t-m5wxc-j5yrj-unwoj-mae,Tomahawk.vc,REPLICA,Nine.Ch,"Europe,CH,Zurich",UP,5kdm2-62fc6-fwnja-hutkz-ycsnm-4z33i-woh43-4cenu-ev7mi-gii6t-4ae
jtxt7-4zrbu-naeyw-kor5w-seylc-jdrgg-xftz5-eo4fa-cfmhm-gs2hy-dqe,,ph1,Phoenix,2610:190:6000:1:6801:10ff:feae:4005,5bnm2-ul7nx-s2xfc-3mzzu-2yfyz-lu2xp-65epq-43o3y-qs7y3-jv2uc-yae,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,REPLICA,CyrusOne,"North America,US,Arizona",UNASSIGNED,
jux3z-ivwyz-ury64-jth4b-rrbfi-sx5af-ci72l-j4ot3-nl5jk-z4ilu-6qe,,hk4,HongKong 4,2001:df7:fc80:5:6801:47ff:feea:6f6b,dg7of-7gsgk-b7ptj-mcrrc-bxcae-6yg2o-oa57j-64cyo-vbc4d-t3ax5-oqe,64xe5-tx2s3-4gjmj-pnozr-fejw2-77y5y-rhcjk-glnmx-62brf-qin5q-pqe,Web3game,REPLICA,hkntt,"Asia,HK,HongKong",UP,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe
jvqnq-6jnty-tr3ml-izvma-e5w6e-s3rfx-w4wir-mwcsf-x5yok-nc4uz-6ae,,sg1,Singapore,2401:3f00:1000:24:6801:17ff:fee7:7853,d4bin-5o2wg-ycbdq-yljr7-45pjv-ptf6d-v243j-vg6x5-dlo7t-yqu62-5qe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Telin,"Asia,SG,Singapore",UP,4zbus-z2bmt-ilreg-xakz4-6tyre-hsqj4-slb4g-zjwqo-snjcc-iqphi-3qe
jwzgd-5fodi-b24f6-ghzrh-z4v2o-4fhvj-3dmmt-c3xmj-sj5pn-ifajg-2ae,,ty2,Tokyo 2,2602:ffe4:801:17:6801:e2ff:fea5:8eb1,dpt4y-mkhk4-7gchc-yx2by-hzfe6-czv2t-xebyb-as4q3-gkspj-ivvsv-hae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UNASSIGNED,
jx6y5-u55cq-nwk3i-niahw-ogiah-vy46i-vq4oa-b7azf-27wgi-v7hhr-sqe,,lj1,Ljubljana,2a02:800:2:2003:6801:fff:fe7b:4eb4,gl27f-y5srq-yy5ot-v4x5z-y2a2s-sgoor-l4gjg-qv4x4-v2olb-dz4dc-wae,wdjjk-blh44-lxm74-ojj43-rvgf4-j5rie-nm6xs-xvnuv-j3ptn-25t4v-6ae,Fractal Labs AG,REPLICA,Posita.si,"Europe,SI,Ljubljana",UP,brlsh-zidhj-3yy3e-6vqbz-7xnih-xeq2l-as5oc-g32c4-i5pdn-2wwof-oae
jxgxw-ublpi-lmhwt-jhiwe-fzsnm-md7ni-i4jfx-vitgi-ojusx-vcwxx-lqe,,br2,Brussels 2,2001:920:401a:1706:6801:65ff:fefd:5641,oorkg-ilned-36bwb-vyprm-56g55-hp6xq-gucq3-fmn2i-44a4e-txzlp-gqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,AtlasEdge,"Europe,BE,Brussels Capital",UNASSIGNED,
jyh32-azcnn-mwosu-urewl-m3pyx-6pmlq-lu5fu-vqjyl-gwx3j-zqrjr-gae,,bu1,Bucharest,2a04:9dc0:0:108:6801:5bff:fe4d:b018,c5ssg-eh22p-pmsn6-fpjzj-k5nql-mx5mc-7gb4a-4klco-c4f37-ydnfp-bae,i7dto-bgkj2-xo5dx-cyrb7-zkk5y-q46eh-gz6iq-qkgyc-w4qte-scgtb-6ae,Iancu Aurel,REPLICA,M247 ,"Europe,RO,Bucuresti",UP,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe
jyi7x-vlpb7-rstkn-ps2nb-kim4l-4pv2f-bti74-uzjrs-5nz6l-hndb2-tqe,,sj1,San Jose,2600:c02:b002:15:6801:23ff:fe4c:3945,zy6hg-uw7mf-xkihb-o6vfb-f5can-ytwjn-vg6ar-dyxuj-pd6be-hzumb-6qe,q22bo-3uyqa-jvtpt-gapjk-pseor-esx4a-zyb74-vzea4-o7nx2-tafgq-hae,Ricky Sidhu,REPLICA,INAP,"North America,US,California",UNASSIGNED,
jyjmn-pp6dh-2fapa-l67th-dcga6-awrsr-pguqa-yb6e6-dkrfi-izgy6-sqe,,to2,Toronto 2,2001:438:8000:10:6801:1bff:feee:587c,4lp6i-khv7q-lkgk3-hhrc6-ysjag-korh7-ysojw-7gv3h-glhdz-rpjrt-sqe,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,REPLICA,Cyxtera,"North America,CA,Ontario",UP,lspz2-jx4pu-k3e7p-znm7j-q4yum-ork6e-6w4q6-pijwq-znehu-4jabe-kqe
jys4w-lodfn-h5325-xters-z3hf2-v7imc-ow7dh-py22m-epjvt-aldwt-oqe,,jb3,Gauteng 3,2c0f:e9f0:9804:b:6801:9dff:fe7e:b8e6,ymenq-4sr5h-3imm6-kjjw6-2knuy-ntmlu-oqf5k-vdnzv-z427q-gqdot-sae,mme7u-zxs3z-jq3un-fbaly-nllcz-toct2-l2kp3-larrb-gti4r-u2bmo-dae,Wolkboer (Pty) Ltd,REPLICA,Xneelo,"Africa,ZA,Gauteng",UP,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe
k2ovz-ptdmz-hzmkh-ntfqn-evhux-ktxz4-26jg6-qjjsa-rpgal-wkdjo-kqe,,rg3,Riga 3,2a00:c68:0:5009:6801:49ff:feb2:aefb,bftbl-quva3-hsn2r-qsjde-goegh-rupku-gb7xx-utj6e-lswl4-hclva-bqe,diyay-s4rfq-xnx23-zczwi-nptra-5254n-e4zn6-p7tqe-vqhzr-sd4gd-bqe,Artem Horodyskyi,REPLICA,Nano,"Europe,LV,Riga",UP,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe
k3b33-kyjfw-dypnj-zsfqx-njyen-d42vy-dcnzs-cjcnv-mfxfc-ss7rx-zae,,to1,Toronto,2001:4c8:107f:8100:6801:f3ff:fe67:66f8,6oxlv-umuxh-6cvbh-ldske-gafq4-5bcq4-4dfow-x7ytv-szjd2-jr3vr-oae,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,REPLICA,Cyxtera,"North America,CA,Ontario",UNASSIGNED,
k4ecc-uo6mt-3jzeo-axsrf-fm4s4-2v2fo-f2hai-nhbm7-ktblp-aixvz-iae,,pl2,Panvel 2,2406:1840:100:15:6801:fdff:fe8d:56a0,7rw6b-6r7qv-al3uk-rimg7-ifkjv-hettz-lhmly-t55g7-xrwac-25ayy-wae,zy4m7-z5mhs-zfkpl-zlsjl-blrbx-mvvmq-5z4zu-mf7eq-hhv7o-ezfro-3ae,Krishna Enterprises,REPLICA,Yotta,"Asia,IN,Panvel",UP,csyj4-zmann-ys6ge-3kzi6-onexi-obayx-2fvak-zersm-euci4-6pslt-lae
k4o6k-prjj5-ytwas-fgqyv-6y73m-3s5pz-fq3g3-7bexa-fdhmu-hk42z-lae,,ty3,Tokyo 3,2602:ffe4:801:18:6801:d5ff:fe08:c368,a5glg-n6ul6-rkuc7-idthk-fb2fe-d5m75-4g4l7-22yko-h27pr-q3a7k-lae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UNASSIGNED,
k67we-rbzgg-dzz2e-y3rki-ourfo-tfxdk-boewb-zyayq-l5m7f-su4px-gae,,jv1,Jacksonville,2600:2c01:21:0:6801:47ff:fedc:f8b2,wmrev-cdq34-iqwdm-oeaak-f6kch-s4axw-ojbhe-yuolf-bazh4-rjdty-oae,spp3m-vawt7-3gyh6-pjz5d-6zidf-up3qb-yte62-otexv-vfpqg-n6awf-lqe,9Yards Capital,REPLICA,Tierpoint,"North America,US,Florida",UNASSIGNED,
k6dkt-olzfw-2kwvk-3eg5h-mnfqo-3w7aa-abk7p-hbg7g-eqrjm-vacoe-7qe,,sj1,San Jose,2600:c02:b002:15:6801:53ff:fe55:ca81,3byxg-jzave-zvsvt-wtm6d-yva3f-ja7um-o5ylv-3qt3d-pjziz-ob5dz-gae,a24zv-2ndbz-hqogc-ev63f-qxnpb-7ramd-usexl-ennaq-4om4k-sod6u-gae,"Shelburne Ventures, LLC",REPLICA,INAP,"North America,US,California",UNASSIGNED,
k6zrw-n3gr2-3wb3v-ejowh-5tw2u-kqbr6-ucttf-hayoz-ebxvi-3wiib-bqe,,sg1,Singapore,2401:3f00:1000:24:6801:cdff:fe19:ee50,d4bin-5o2wg-ycbdq-yljr7-45pjv-ptf6d-v243j-vg6x5-dlo7t-yqu62-5qe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Telin,"Asia,SG,Singapore",UP,yinp6-35cfo-wgcd2-oc4ty-2kqpf-t4dul-rfk33-fsq3r-mfmua-m2ngh-jqe
k7ffp-zum3t-rtcce-kuexb-xloxn-dfp4x-b5i2j-jrh6n-jitao-xm2o6-nae,,zh7,Zurich 7,2a01:2a8:a13e:1:6801:f2ff:fe59:7b96,tisgk-lbq4u-zxwec-ak7ze-6ngg3-tjxhb-wasri-ska3d-ro6by-ba7vc-5ae,6r5lw-l7db7-uwixn-iw5en-yy55y-ilbtq-e6gcv-g22r2-j3g6q-y37jk-jqe,Sygnum Bank,REPLICA,Green.ch,"Europe,CH,Zurich",UNASSIGNED,
kajie-lx37k-yqw6l-pmzhm-xlkw7-svttg-ju2gr-2yox2-ee6rb-kzx5k-qqe,,zh6,Zurich 6,2a01:2a8:a13c:1:6801:7eff:feb5:5edb,ciprs-d7ktn-eiqrv-pqbcf-npk57-ty4m3-npkk2-yu4en-d4ccs-ek5xw-dae,6r5lw-l7db7-uwixn-iw5en-yy55y-ilbtq-e6gcv-g22r2-j3g6q-y37jk-jqe,Sygnum Bank,REPLICA,Green.ch,"Europe,CH,Zurich",UNASSIGNED,
kaoz3-4okcl-24amq-v5y4k-vim56-4njvo-fwvyk-v4grq-kuqum-7zm3p-4qe,,sh1,Stockholm 1,2001:4c08:2003:b09:6801:2aff:fe23:e9a0,lgp6d-brhlv-35izu-khc6p-rfszo-zdwng-xbtkh-xyvjg-y3due-7ha7t-uae,bvcsg-3od6r-jnydw-eysln-aql7w-td5zn-ay5m6-sibd2-jzojt-anwag-mqe,DFINITY Operations SA,REPLICA,Digital Realty,"Europe,SE,Stockholm",UP,fuqsr-in2lc-zbcjj-ydmcw-pzq7h-4xm2z-pto4i-dcyee-5z4rz-x63ji-nae
kax7o-5oyag-q7xbn-lpm4d-wkngc-dhbig-ca4sz-kdzkk-kgkln-khtsk-dqe,,sl1,Seoul 1,2001:ed0:a:101:6801:cdff:feb9:cd7f,ukji3-ju5bx-ty5r7-qwk4p-eobil-isp26-fsomg-44kwf-j4ew7-ozkqy-wqe,4dibr-2alzr-h6kva-bvwn2-yqgsl-o577t-od46o-v275p-a2zov-tcw4f-eae,Neptune Partners,REPLICA,Megazone Cloud,"Asia,KR,Seoul",UP,pae4o-o6dxf-xki7q-ezclx-znyd6-fnk6w-vkv5z-5lfwh-xym2i-otrrw-fqe
kby7l-tpmyp-ntea5-g4kn2-gkwrc-fbjbo-6pjgz-gaoz7-owtct-welil-pae,,an1,Antwerp,2001:920:401a:1708:6801:8cff:fede:e347,pgunx-7pdft-jwvuo-j65kd-2mdxl-bi3r7-znv4c-vw2q3-2gno4-2uoeg-wqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Datacenter United,"Europe,BE,Flanders",UP,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae
kdkp2-wa6ak-urj7z-rcaq7-htloq-662lb-3ncuv-z2frg-l6ig5-zqw23-5qe,,st1,Sterling,2610:190:df01:5:6801:11ff:fe24:a9cd,tcn4t-xktz4-qm6yk-udidk-m5ays-paeqx-xaevx-hb3fj-nvocf-vr5yq-yqe,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,REPLICA,CyrusOne,"North America,US,Virginia",UNASSIGNED,
kdldi-idcju-r7agw-nm3au-un5cc-2zxtu-mtnlv-tzvmt-c5alf-yjqld-cqe,,br2,Brussels 2,2001:920:401a:1706:6801:97ff:fe3b:28e5,oorkg-ilned-36bwb-vyprm-56g55-hp6xq-gucq3-fmn2i-44a4e-txzlp-gqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,AtlasEdge,"Europe,BE,Brussels Capital",UNASSIGNED,
kdowl-chtwc-lkojq-lfb2l-p4w77-35pmk-3ixsh-hqhj3-uxi4k-jh7ge-mqe,,zh6,Zurich 6,2a01:2a8:a13c:1:6801:20ff:feb4:cc7b,ciprs-d7ktn-eiqrv-pqbcf-npk57-ty4m3-npkk2-yu4en-d4ccs-ek5xw-dae,6r5lw-l7db7-uwixn-iw5en-yy55y-ilbtq-e6gcv-g22r2-j3g6q-y37jk-jqe,Sygnum Bank,REPLICA,Green.ch,"Europe,CH,Zurich",UNASSIGNED,
ked4e-syml2-ao2ub-xgtxi-awdfd-2vkf6-lbol5-prycv-2vpb5-ws5jp-oae,,hk1,HongKong 1,2404:82c0:1:0:6801:d5ff:fe35:e4f2,z6cfb-dbya3-nh4pm-nyteq-76n7d-xzi27-tf3cg-t7sz7-244qt-6rnjy-3ae,g2ax6-jrkmb-3zuh3-jibtb-q5xoq-njrgo-5utbc-j2o7g-zfq2w-yyhky-dqe,Wancloud limited,REPLICA,Unicom,"Asia,HK,HongKong",UNASSIGNED,
kegk5-wu5c5-xpe2p-athmd-4dzq6-4gucp-n4ne3-uj2zk-e2jjl-3253l-6qe,,sl1,Seoul 1,2001:ed0:a:101:6801:92ff:fe25:6c55,ukji3-ju5bx-ty5r7-qwk4p-eobil-isp26-fsomg-44kwf-j4ew7-ozkqy-wqe,4dibr-2alzr-h6kva-bvwn2-yqgsl-o577t-od46o-v275p-a2zov-tcw4f-eae,Neptune Partners,REPLICA,Megazone Cloud,"Asia,KR,Seoul",UP,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae
kehk3-dpd75-txcgc-plazi-gsgws-h6krw-lnflf-dr6zt-ly7c7-sohhp-6qe,,br1,Brussels,2001:920:401a:1710:6801:c9ff:fe78:c1e,mjeqs-wxqp7-tecvn-77uxe-eowch-4l4gy-6lc6f-ys6je-qnybm-5fxya-qqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Digital Realty,"Europe,BE,Brussels Capital",UNASSIGNED,
kejk3-l3262-ul455-jipwa-ei2cz-4tgxs-v3ll5-gylhl-lffys-rf6jq-gae,,dl1,Dallas,2600:3000:6100:200:6801:51ff:fe5c:29b5,sambh-2izbh-p3bex-lamdj-retvw-g2uob-nptqo-bhcng-k6w44-vzenu-5ae,eipr5-izbom-neyqh-s3ec2-52eww-cyfpg-qfomg-3dpwj-4pffh-34xcu-7qe,"87m Neuron, LLC",REPLICA,Flexential,"North America,US,Texas",UNASSIGNED,
kgo2t-vidyw-yw2g5-pqwrt-nr227-rbq2o-pog27-zarc2-dfrlw-vvjge-4qe,,ct2,Cape Town 2,2c0f:f708:c005:0:6801:5dff:fe7a:27d3,x7fjr-ngws7-jpjtq-e3c7s-735uk-gyusv-ppoeh-n4xhg-fwjck-um6pf-fae,py2kr-ipr2p-ryh66-x3a3v-5ts6u-7rfhf-alkna-ueffh-hz5ox-lt6du-qqe,Kontrapunt (Pty) Ltd,REPLICA,Teraco,"Africa,ZA,Cape Town",UP,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe
kjzcx-5a22v-gcxvx-ilfil-mp54w-hlcsh-r4k6n-t36ia-vzoy4-pvedu-cae,,sg1,Singapore,2401:3f00:1000:24:6801:baff:fea4:514e,d4bin-5o2wg-ycbdq-yljr7-45pjv-ptf6d-v243j-vg6x5-dlo7t-yqu62-5qe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Telin,"Asia,SG,Singapore",UP,e66qm-3cydn-nkf4i-ml4rb-4ro6o-srm5s-x5hwq-hnprz-3meqp-s7vks-5qe
klluj-vrtrp-k27jr-cb2fm-oyw2o-hrksz-lbojt-xv3ts-off62-cdcbz-iae,,sg1,Singapore,2401:3f00:1000:24:6801:73ff:feed:ee98,d4bin-5o2wg-ycbdq-yljr7-45pjv-ptf6d-v243j-vg6x5-dlo7t-yqu62-5qe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Telin,"Asia,SG,Singapore",UNASSIGNED,
km5kr-aafyx-5dlbb-cl5wq-a5w6a-smv3u-dybbo-i4hv4-w5iru-ey5jf-qqe,,ph1,Phoenix,2610:190:6000:1:6801:b0ff:fe28:b18,5bnm2-ul7nx-s2xfc-3mzzu-2yfyz-lu2xp-65epq-43o3y-qs7y3-jv2uc-yae,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,REPLICA,CyrusOne,"North America,US,Arizona",UNASSIGNED,
km5ur-yacty-d2nvm-sitx7-zvnw4-bdjuf-lm3qv-vtftj-fv4vz-3d5y7-kae,,to2,Toronto 2,2001:438:8000:10:6801:7dff:fee6:472,4lp6i-khv7q-lkgk3-hhrc6-ysjag-korh7-ysojw-7gv3h-glhdz-rpjrt-sqe,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,REPLICA,Cyxtera,"North America,CA,Ontario",UNASSIGNED,
kmez2-lipof-3kjdn-nt35r-ai7oy-gvxxb-5hkv4-lk5ci-vtjya-hpd6w-wqe,,bu1,Bucharest,2a04:9dc0:0:108:6801:baff:fe66:5ce7,c5ssg-eh22p-pmsn6-fpjzj-k5nql-mx5mc-7gb4a-4klco-c4f37-ydnfp-bae,i7dto-bgkj2-xo5dx-cyrb7-zkk5y-q46eh-gz6iq-qkgyc-w4qte-scgtb-6ae,Iancu Aurel,REPLICA,M247 ,"Europe,RO,Bucuresti",UP,ejbmu-grnam-gk6ol-6irwa-htwoj-7ihfl-goimw-hlnvh-abms4-47v2e-zqe
kno7y-tdoxx-da524-svbxm-wt7xn-nyit3-vtsd4-nimle-vahxa-q65e6-oqe,,sh1,Stockholm 1,2001:4c08:2003:b09:6801:bfff:fedb:44e0,lgp6d-brhlv-35izu-khc6p-rfszo-zdwng-xbtkh-xyvjg-y3due-7ha7t-uae,bvcsg-3od6r-jnydw-eysln-aql7w-td5zn-ay5m6-sibd2-jzojt-anwag-mqe,DFINITY Operations SA,REPLICA,Digital Realty,"Europe,SE,Stockholm",UP,csyj4-zmann-ys6ge-3kzi6-onexi-obayx-2fvak-zersm-euci4-6pslt-lae
kpvfz-zg5cs-5ofal-k5zng-uop7b-gjm4v-z4ug3-sggef-4zu7x-ihvcw-yqe,,bu1,Bucharest,2a04:9dc0:0:108:6801:5dff:fe8a:ce4a,c5ssg-eh22p-pmsn6-fpjzj-k5nql-mx5mc-7gb4a-4klco-c4f37-ydnfp-bae,i7dto-bgkj2-xo5dx-cyrb7-zkk5y-q46eh-gz6iq-qkgyc-w4qte-scgtb-6ae,Iancu Aurel,REPLICA,M247 ,"Europe,RO,Bucuresti",UP,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe
kq3sv-bziyq-im66o-5jrzn-6uexa-gyj3b-n7z2x-nvdqh-ffxhn-dfrh6-wqe,,sc1,Queensland 1,2001:df2:f540:2:6801:99ff:fe36:8d5,6jel7-zolww-jy5ha-bwkva-fv5dx-nkolq-scb63-azu3w-ne3rr-ite7s-sae,fwnmn-zn7yt-5jaia-fkxlr-dzwyu-keguq-npfxq-mc72w-exeae-n5thj-oae,ANYPOINT PTY LTD,REPLICA,NEXTDC,"Oceania,AU,Queensland",UP,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae
kqf7j-27dmb-6mtlc-kqnsm-ujlcw-3mw2p-sia27-gvkzk-qaqf6-6eekr-eqe,,fm1,Fremont,2001:470:1:c76:6801:1fff:fe78:4198,ml6cq-rzbnj-r4e7q-pjmpi-2z6no-gxesu-mhnja-2noyy-tuuf2-x5pu5-dae,cmcjw-6c5ve-4zjnt-lipnl-2lp43-oh5wk-ewciz-xyvnv-m2rz5-hkm6a-hqe,Richard Suarez,REPLICA,Hurricane Electric,"North America,US,California",UP,w4asl-4nmyj-qnr7c-6cqq4-tkwmt-o26di-iupkq-vx4kt-asbrx-jzuxh-4ae
kqtlh-qojsl-k4xyd-baow4-ihgyb-y47y7-nvrhv-k35k3-432ti-l4ci6-tae,,nm1,Navi Mumbai 1,2401:7500:1016:0:6801:29ff:fec2:3713,mpmyf-juliu-5qwcu-ofamg-es7ug-4mjt4-w5lht-dbrfb-ualjm-hcwmn-pae,ulyfm-vkxtj-o42dg-e4nam-l4tzf-37wci-ggntw-4ma7y-d267g-ywxi6-iae,Rivram Inc,REPLICA,Rivram,"Asia,IN,Navi Mumbai",UP,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe
