node_id,alertname,dc_id,dc_name,guestos_version,ip_address,ipv4_connectivity_status,node_hardware_generation,node_operator_id,node_provider_id,node_provider_name,node_type,owner,region,status,subnet_id
ru3ys-qfe4z-5qljk-k2t7y-gcwso-uqkno-hwqtu-lms6f-xbw67-54skw-gqe,,or1,Orlando,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2604:3fc0:3002:0:6801:58ff:fe6b:8d71,False,GenUnknown,2rqo7-ot2kv-upof3-odw3y-sjckb-qeibt-n56vj-7b4pt-bvrtg-zay53-4qe,wwdbq-xuqhf-eydzu-oyl7p-ga565-zm7s7-yrive-ozgsy-zzgh3-qwb3j-cae,"Giant Leaf, LLC",REPLICA,Datasite,"North America,US,Florida",UP,brlsh-zidhj-3yy3e-6vqbz-7xnih-xeq2l-as5oc-g32c4-i5pdn-2wwof-oae
rukdg-aswl7-rj4ll-qpnza-vhmtw-qooxv-zf5kk-zhvnu-o5bxa-ftekj-dae,,sj2,San Jose,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:438:fffd:4a:6801:82ff:fe05:98f7,False,GenUnknown,eikix-bqjrk-7eadr-nvgoa-drao2-2t54l-kfbs2-34gdr-sbssy-ir4rj-rae,ks7ow-zvs7i-ratdk-azq34-zio2b-gbekj-qjicg-pfhp3-ovhgu-k5qql-dae,"BlockTech Ventures, LLC",UNASSIGNED,Digital Realty,"North America,US,California",UP,
rv4uk-b3egt-xwgor-q26dh-7yv4s-er4s5-kn5a2-nlrht-zsatl-47q3w-zqe,,jb2,Gauteng 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2c0f:e9f0:9804:9:6801:40ff:fe01:838e,False,GenUnknown,3bohy-zygmq-6novb-wm65r-3k3y2-deh42-7emld-zhqo7-xl2oa-iextm-fae,nmdd6-rouxw-55leh-wcbkn-kejit-njvje-p4s6e-v64d3-nlbjb-vipul-mae,Honeycomb Capital (Pty) Ltd,UNASSIGNED,Africa Data Centres,"Africa,ZA,Gauteng",UP,
rv6cf-76ajy-qgcld-d7gil-e7v22-3sqfv-yc2zs-sn5r5-465el-pbym3-xae,,ty1,Tokyo,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2602:ffe4:801:16:6801:38ff:febe:ebac,False,GenUnknown,cqjev-4qb7l-xv373-jfmhi-73n3a-cxhst-p6okb-vywwc-a4zbi-6sf3u-bae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UP,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae
rvizw-rkeqq-2z72o-ppdql-zs3s2-nu3nb-agb2s-tmeld-phy5m-prebd-kae,,mb1,Maribor,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a00:fc0:5000:300:6801:ceff:fe10:68ac,False,GenUnknown,ozfkj-ugoiu-5k6fd-yicvj-k6wbj-fltwh-4vmwd-mqazn-fbdkn-j5uel-3qe,c5svp-7pkmf-agz5x-536k7-r7rcw-4wn3a-eo7pt-ry7su-j42uq-bvnzf-iqe,BlockFinance,UNASSIGNED,Posita.si,"Europe,SI,Maribor",UP,
rwze6-4mvpx-o5pdv-3sujg-2szcx-223oi-f3jnl-jx27g-2qs22-dmt2j-jae,,ty1,Tokyo,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2602:ffe4:801:16:6801:a5ff:fe04:d1bb,False,GenUnknown,cqjev-4qb7l-xv373-jfmhi-73n3a-cxhst-p6okb-vywwc-a4zbi-6sf3u-bae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UP,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe
rzm7j-37ied-ynlvt-zma7n-r4bjg-wxg2d-kr4me-ss4yr-3p5se-n4sry-wqe,,zg1,Zagreb 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a02:2608:2002:0:6801:6dff:fecc:fd00,False,GenUnknown,3sm7v-xy7wb-u52om-cq3td-wboo7-aj4fi-dqnam-jahlz-swqib-ynipm-mqe,kos24-5xact-6aror-uofg2-tnvt6-dq3bk-c2c5z-jtptt-jbqvc-lmegy-qae,Anonstake,REPLICA,Anonstake,"Europe,HR,Zagreb",UP,6pbhf-qzpdk-kuqbr-pklfa-5ehhf-jfjps-zsj6q-57nrl-kzhpd-mu7hc-vae
s2p3k-c7zfo-3ogmz-esx75-id6pg-6xv72-kifmd-gp46u-ay6vt-d7i5d-5ae,,tb1,Tbilisi 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a0a:5000:0:3:6801:efff:fe29:ee2b,False,GenUnknown,yhfy4-ny5ww-huz33-bkxym-eu27d-htlt4-yi77a-hvdqb-wpdlv-2cky7-uae,vegae-c4chr-aetfj-7gzuh-c23sx-u2paz-vmvbn-bcage-pu7lu-mptnn-eqe,George Bassadone,REPLICA,Cloud9,"Asia,GE,Tbilisi",UP,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae
s4nii-ep5vi-2fps5-3gs6i-3twfu-pbreo-kalps-k26wy-ivkau-5u2qf-uqe,,ch2,Chicago 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2604:7e00:50:0:6801:88ff:fe6a:6332,False,GenUnknown,xva5m-wnbzg-6ean2-jy7nd-x45u2-2nyym-meijo-f5qek-raubh-3n76g-jqe,ss6oe-fm7b2-b5r57-y3x74-omrz5-d5pgy-5iwtw-4aew5-aqj3l-6ydra-wqe,Arceau NP LLC,REPLICA,Tierpoint,"North America,US,Illinois",UP,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe
s52il-lowsg-eip4y-pt5lv-sbdpb-vg4gg-4iasu-egajp-yluji-znfz3-2qe,,zh4,Zurich 4,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a02:41b:300e:0:6801:6ff:fe0b:a0a6,False,GenUnknown,paxme-ikvh3-v6cve-in3jx-z6xf2-x67nq-4yqf5-ufdag-c7os3-byb4f-cae,ucjqj-jmbj3-rs4aq-ekzpw-ltjs3-zrcma-t6r3t-m5wxc-j5yrj-unwoj-mae,Tomahawk.vc,UNASSIGNED,Nine.Ch,"Europe,CH,Zurich",UP,
s5waw-pnvds-kpwqg-n6bly-r45vy-ax64x-sltbe-bbzl3-74npl-u4sos-mae,,hk4,HongKong 4,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:df7:fc80:5:6801:73ff:fea6:7bb8,False,GenUnknown,dg7of-7gsgk-b7ptj-mcrrc-bxcae-6yg2o-oa57j-64cyo-vbc4d-t3ax5-oqe,64xe5-tx2s3-4gjmj-pnozr-fejw2-77y5y-rhcjk-glnmx-62brf-qin5q-pqe,Web3game,UNASSIGNED,hkntt,"Asia,HK,HongKong",UP,
sa67b-rto5p-rvyts-ehk7m-dpsnk-2c3w2-pmcx7-mzvgr-4p6co-ampd6-pqe,,mb1,Maribor,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a00:fc0:5000:300:6801:48ff:fe9a:6264,False,GenUnknown,3xiew-2wo3x-tnbn2-o7kok-wwsnw-7koo2-gna5r-rlrt3-zotsh-dwpg6-kae,wdjjk-blh44-lxm74-ojj43-rvgf4-j5rie-nm6xs-xvnuv-j3ptn-25t4v-6ae,Fractal Labs AG,REPLICA,Posita.si,"Europe,SI,Maribor",UP,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae
saw4q-px4st-tqivd-luwao-njxl5-hjiuy-7j365-mvphm-a5g5x-zkooy-kae,,ty3,Tokyo 3,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2602:ffe4:801:18:6801:13ff:fe06:e43b,False,GenUnknown,a5glg-n6ul6-rkuc7-idthk-fb2fe-d5m75-4g4l7-22yko-h27pr-q3a7k-lae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UP,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae
sbae7-ta24c-4nofs-6bn35-iqzta-tmvbk-wtdef-f44ky-2j3bl-grgog-tae,,ph1,Phoenix,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2610:190:6000:1:6801:55ff:fe00:18fb,False,GenUnknown,5bnm2-ul7nx-s2xfc-3mzzu-2yfyz-lu2xp-65epq-43o3y-qs7y3-jv2uc-yae,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,UNASSIGNED,CyrusOne,"North America,US,Arizona",UP,
sbjj4-mggba-56ihm-lf4hg-mjzad-sg6up-lv4os-56vvp-vagid-ieawy-iae,,hk1,HongKong 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:8a00:f:1:6801:1cff:feb7:fd9c,False,GenUnknown,vzsx4-ldpic-3zcoa-mfki2-gfsai-ok7ap-gb2sp-fxvaf-ckd7h-jluem-qqe,r3yjn-kthmg-pfgmb-2fngg-5c7d7-t6kqg-wi37r-j7gy6-iee64-kjdja-jae,Pindar Technology Limited,REPLICA,Unicom,"Asia,HK,HongKong",UP,e66qm-3cydn-nkf4i-ml4rb-4ro6o-srm5s-x5hwq-hnprz-3meqp-s7vks-5qe
sbjjw-fjmj5-k3qoq-dcty5-ndu4p-jyubh-jsjiz-v4pct-qpagz-uybjw-kqe,,ty2,Tokyo 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2602:ffe4:801:17:6801:54ff:fe43:ad75,False,GenUnknown,5of43-k6u44-qnx76-nu2es-wm4vv-lidb2-4uveq-j6f62-iiagz-kaafq-gae,dnpkk-x67ir-zwcyz-fkgzz-547t7-papxf-zby5t-i2log-uodsf-pcizd-jae,ANTHONY ISAAKIDIS,UNASSIGNED,Equinix,"Asia,JP,Tokyo",UP,
scjri-zcrz3-27aoo-a2ggm-alu4o-fcu4t-r5jy4-7hdeh-prukj-4cols-qae,,mb1,Maribor,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a00:fc0:5000:300:6801:beff:fea6:fcb7,False,GenUnknown,3xiew-2wo3x-tnbn2-o7kok-wwsnw-7koo2-gna5r-rlrt3-zotsh-dwpg6-kae,wdjjk-blh44-lxm74-ojj43-rvgf4-j5rie-nm6xs-xvnuv-j3ptn-25t4v-6ae,Fractal Labs AG,REPLICA,Posita.si,"Europe,SI,Maribor",UP,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae
scrp5-iiht5-iwgac-u36ff-jou7l-b7udy-mbim6-5nlte-5ki2w-6wyky-qae,,st1,Sterling,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2610:190:df01:5:6801:8eff:feae:158a,False,GenUnknown,tcn4t-xktz4-qm6yk-udidk-m5ays-paeqx-xaevx-hb3fj-nvocf-vr5yq-yqe,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,UNASSIGNED,CyrusOne,"North America,US,Virginia",UP,
scv23-prca2-pcw3u-t4eed-b44ts-2pb5q-gooim-7mmmu-sbixv-wmnf7-6ae,,pl1,Portland,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:3004:1200:1200:6801:68ff:fe3f:327,False,GenUnknown,dvfhx-jb24w-j6t5m-i7hv7-7a6on-heiyd-cgjrk-kby5c-nhej4-lmbql-yae,dodsd-rsjlg-sgekb-gr6mi-l6fck-tscwk-4jzgl-fwk4q-ncoyu-ulx53-aqe,Uvaca Labs LLC,UNASSIGNED,Flexential,"North America,US,Oregon",UP,
sdytw-krjjp-mac6s-wnde7-sulf2-zxzdx-dpoan-4r5fn-qdgol-7buz3-mae,,zh4,Zurich 4,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a02:41b:300e:0:6801:26ff:fe06:d06b,False,GenUnknown,paxme-ikvh3-v6cve-in3jx-z6xf2-x67nq-4yqf5-ufdag-c7os3-byb4f-cae,ucjqj-jmbj3-rs4aq-ekzpw-ltjs3-zrcma-t6r3t-m5wxc-j5yrj-unwoj-mae,Tomahawk.vc,UNASSIGNED,Nine.Ch,"Europe,CH,Zurich",UP,
sfjbq-jejm4-bxl7a-n3gag-vs6cf-xb5ty-xeagr-js35n-w76yk-di4sk-rqe,,ty2,Tokyo 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2602:ffe4:801:17:6801:59ff:fedb:39a2,False,GenUnknown,5of43-k6u44-qnx76-nu2es-wm4vv-lidb2-4uveq-j6f62-iiagz-kaafq-gae,dnpkk-x67ir-zwcyz-fkgzz-547t7-papxf-zby5t-i2log-uodsf-pcizd-jae,ANTHONY ISAAKIDIS,UNASSIGNED,Equinix,"Asia,JP,Tokyo",UP,
sfuvc-ddail-b7u54-5sthn-rk6vg-yvuf7-qjcv7-fxmgz-uqhtw-cuc3a-6ae,,zh7,Zurich 7,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a01:2a8:a13e:1:6801:c2ff:fe1a:bd75,False,GenUnknown,tisgk-lbq4u-zxwec-ak7ze-6ngg3-tjxhb-wasri-ska3d-ro6by-ba7vc-5ae,6r5lw-l7db7-uwixn-iw5en-yy55y-ilbtq-e6gcv-g22r2-j3g6q-y37jk-jqe,Sygnum Bank,UNASSIGNED,Green.ch,"Europe,CH,Zurich",UP,
shtwt-kuy74-afhyd-sivzp-nj3vl-vh2zl-hdsvv-yunlj-k3asp-zsigu-cae,,cm1,Colombo 1,c25143850963143c9ee6bec77fe8ccf8306a4949,2404:f000:100:200:6801:75ff:fe3e:130,False,GenUnknown,ywjtr-pq5wc-m6foq-tyxvk-2a3wc-dlg3k-aaebf-6rk2d-5yvn7-tf743-gqe,eybf4-6t6bb-unfb2-h2hhn-rrfi2-cd2vs-phksn-jdmbn-i463m-4lzds-vqe,Geodd Pvt Ltd,REPLICA,OrionStellar,"Asia,LK,Colombo",UP,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae
sidaj-ga5xc-mraq7-deg3t-jdl3m-jrapt-eknlv-f7ys2-rglhz-ngedj-hqe,,se1,Washington 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:c00:2:100:6801:feff:fef3:f893,False,GenUnknown,xph6u-z3z2t-s7hh7-gtlxh-bbgbx-aatlm-eab4o-bsank-nqruh-3ub4q-sae,bvcsg-3od6r-jnydw-eysln-aql7w-td5zn-ay5m6-sibd2-jzojt-anwag-mqe,DFINITY Stiftung,UNASSIGNED,Evocative,"North America,US,Washington",UP,
sixq2-rmzuw-wsqrr-2ssrr-nxxyp-nnm2t-kykkx-tbglx-7urv4-z6ow4-vqe,,im1,Douglas 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a01:6a01:1:0:6801:12ff:fe9f:3647,False,GenUnknown,4isre-d3zxy-xpque-tagdf-xdzjp-hk7x3-szquu-kuwej-52cfy-f6jwc-zqe,rpfvr-s3kuw-xdqrr-pvuuj-hc7hl-olytw-yxlie-fmr74-sr572-6gdqx-iqe,Blue Ant LLC,UNASSIGNED,Manx Telecom,"Europe,IM,Douglas",UP,
sjtwn-kupfb-fmu5p-twem2-vl6zm-uhqim-ahuup-pcwvi-g6v6g-qyybo-tae,,sl1,Seoul 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:ed0:a:101:6801:57ff:fe45:47e8,False,GenUnknown,ukji3-ju5bx-ty5r7-qwk4p-eobil-isp26-fsomg-44kwf-j4ew7-ozkqy-wqe,4dibr-2alzr-h6kva-bvwn2-yqgsl-o577t-od46o-v275p-a2zov-tcw4f-eae,Neptune Partners,REPLICA,Megazone Cloud,"Asia,KR,Seoul",UP,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae
slvlq-vbkem-g26gq-ttgb7-zkvqq-3k2hu-ij4bo-axmcj-texuh-tu76u-wae,,ch2,Chicago 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2604:7e00:50:0:6801:a7ff:fe34:4247,False,GenUnknown,xva5m-wnbzg-6ean2-jy7nd-x45u2-2nyym-meijo-f5qek-raubh-3n76g-jqe,ss6oe-fm7b2-b5r57-y3x74-omrz5-d5pgy-5iwtw-4aew5-aqj3l-6ydra-wqe,Arceau NP LLC,UNASSIGNED,Tierpoint,"North America,US,Illinois",UP,
smftg-i42r4-gjdo2-j5zsp-rnagz-jleds-scddh-2iloh-66uso-ttq2b-rqe,,sj2,San Jose,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:438:fffd:4a:6801:9ff:feaa:87a0,False,GenUnknown,eikix-bqjrk-7eadr-nvgoa-drao2-2t54l-kfbs2-34gdr-sbssy-ir4rj-rae,ks7ow-zvs7i-ratdk-azq34-zio2b-gbekj-qjicg-pfhp3-ovhgu-k5qql-dae,"BlockTech Ventures, LLC",UNASSIGNED,Digital Realty,"North America,US,California",UP,
snaam-n24at-yjwgu-o62mf-y2cry-lsxfm-nilrt-mgyat-kshvj-rlhlm-fae,,nm1,Navi Mumbai 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:7500:1016:0:6801:bcff:fe0f:68bb,False,GenUnknown,mpmyf-juliu-5qwcu-ofamg-es7ug-4mjt4-w5lht-dbrfb-ualjm-hcwmn-pae,ulyfm-vkxtj-o42dg-e4nam-l4tzf-37wci-ggntw-4ma7y-d267g-ywxi6-iae,Rivram Inc,REPLICA,Rivram,"Asia,IN,Navi Mumbai",UP,rtvil-s5u5d-jbj7o-prlhw-bzlr5-3j5kn-2iu7a-jq2hl-avkhn-w7oa7-6ae
snwzs-jy7bs-y6t3i-kegus-3s5xm-ob7yz-bcje6-qjb2m-jgndt-5dvbl-oae,,gn1,Greater Noida 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2406:1840:2100:1:6801:58ff:fe7c:18fe,False,GenUnknown,slaxf-2q2iy-ikmsy-u2jnq-ev2u2-z2ryl-5w4ri-uf2v3-hxfuc-yrdbx-uae,cp5ib-twnmx-h4dvd-isef2-tu44u-kb2ka-fise5-m4hta-hnxoq-k45mm-hqe,ACCUSET SOLUTIONS,REPLICA,Yotta,"Asia,IN,Greater Noida",UP,4zbus-z2bmt-ilreg-xakz4-6tyre-hsqj4-slb4g-zjwqo-snjcc-iqphi-3qe
soihi-s64hk-pojvy-a4j5p-jcbdc-gkfez-hru5n-kavtl-ykwda-5nkq2-cae,,es1,Barcelona 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a01:1c8:2002:0:6801:49ff:fe72:468b,True,GenUnknown,6zkgt-w7agd-kpvte-mia3x-sxucz-u2r7k-vfphb-tyhvv-i6hsm-h2ueo-uqe,w4buy-lgwzr-pccs7-huzhh-qqnws-rns75-iaoox-jolrm-xs2ra-vdu3o-2qe,Decentralized Entities Foundation,UNASSIGNED,Adam,"Europe,ES,Barcelona",UP,
sorfe-bug7m-dds7f-4hirj-xyfup-kwxbj-mam6k-aaiuc-3ycc3-vnblb-2ae,,ny1,New York,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2607:f1d0:10:1:6801:d4ff:fef4:fb6a,False,GenUnknown,dmqux-7xfgo-xd535-6kkav-qjjnm-c7zza-g4j6g-ooctw-gdisv-zvh6z-7qe,2hl5k-umjdt-ykii4-goecz-kkps6-nvl53-l7ost-p4mcp-qmnmw-rzrfc-mqe,ParaFi Technologies NS LLC,UNASSIGNED,Tierpoint,"North America,US,New York",UP,
spr2z-4kaf5-2dxlg-hatfo-obp75-b6vwh-ts2z5-eurny-rbun2-z6m4h-kae,,fr2,Frankfurt 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:4d78:400:10a:6801:58ff:fe9d:fff8,False,GenUnknown,3nu7r-l6i5c-jlmhi-fmmhm-4wcw4-ndlwb-yovrx-o3wxh-suzew-hvbbo-7qe,wdnqm-clqti-im5yf-iapio-avjom-kyppl-xuiza-oaz6z-smmts-52wyg-5ae,Virtual Hive Ltd,REPLICA,Equinix,"Europe,DE,Hesse",UP,qdvhd-os4o2-zzrdw-xrcv4-gljou-eztdp-bj326-e6jgr-tkhuc-ql6v2-yqe
sqcqe-5fmoc-cmtqa-b4xdh-zaqej-36cg4-a5vpn-tjmmd-566fc-suanq-bae,,ny1,New York,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2607:f1d0:10:1:6801:69ff:fec1:e57d,True,GenUnknown,dmqux-7xfgo-xd535-6kkav-qjjnm-c7zza-g4j6g-ooctw-gdisv-zvh6z-7qe,2hl5k-umjdt-ykii4-goecz-kkps6-nvl53-l7ost-p4mcp-qmnmw-rzrfc-mqe,ParaFi Technologies NS LLC,UNASSIGNED,Tierpoint,"North America,US,New York",UP,
sqlgm-qgcls-wjplr-obzev-6jjvo-svlxn-vb56u-2xdpu-c7hwm-hsp57-4ae,,im1,Douglas 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a01:6a01:1:0:6801:e2ff:fe91:32d6,False,GenUnknown,4isre-d3zxy-xpque-tagdf-xdzjp-hk7x3-szquu-kuwej-52cfy-f6jwc-zqe,rpfvr-s3kuw-xdqrr-pvuuj-hc7hl-olytw-yxlie-fmr74-sr572-6gdqx-iqe,Blue Ant LLC,UNASSIGNED,Manx Telecom,"Europe,IM,Douglas",UP,
sqw45-bb5aa-rsstr-3lqro-2asg4-jqzqp-lp6az-2a2dr-tzil6-df7tw-gqe,,sl1,Seoul 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:ed0:a:101:6801:19ff:fe83:75d8,False,GenUnknown,ukji3-ju5bx-ty5r7-qwk4p-eobil-isp26-fsomg-44kwf-j4ew7-ozkqy-wqe,4dibr-2alzr-h6kva-bvwn2-yqgsl-o577t-od46o-v275p-a2zov-tcw4f-eae,Neptune Partners,REPLICA,Megazone Cloud,"Asia,KR,Seoul",UP,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae
sspbf-fne25-z7m5y-imq3z-ihf3v-qbyhd-ohrqp-zzfk3-dbuu3-zs7se-pqe,,tb1,Tbilisi 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a0a:5000:0:3:6801:e2ff:fe62:a969,False,GenUnknown,yhfy4-ny5ww-huz33-bkxym-eu27d-htlt4-yi77a-hvdqb-wpdlv-2cky7-uae,vegae-c4chr-aetfj-7gzuh-c23sx-u2paz-vmvbn-bcage-pu7lu-mptnn-eqe,George Bassadone,UNASSIGNED,Cloud9,"Asia,GE,Tbilisi",UP,
suty3-goyd2-t6ngb-dsgzv-vkvt6-w2x4t-lioxl-2xsaa-ztaly-y2ov2-hae,,cm1,Colombo 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2404:f000:100:200:6801:63ff:fe71:6299,False,GenUnknown,ywjtr-pq5wc-m6foq-tyxvk-2a3wc-dlg3k-aaebf-6rk2d-5yvn7-tf743-gqe,eybf4-6t6bb-unfb2-h2hhn-rrfi2-cd2vs-phksn-jdmbn-i463m-4lzds-vqe,Geodd Pvt Ltd,REPLICA,OrionStellar,"Asia,LK,Colombo",UP,rtvil-s5u5d-jbj7o-prlhw-bzlr5-3j5kn-2iu7a-jq2hl-avkhn-w7oa7-6ae
svosx-fbhms-fim5d-ndicw-6jxxm-xazvs-nq7m5-cvdfj-4fqnj-e6k52-vae,,sg1,Singapore,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:3f00:1000:24:6801:efff:fe11:4089,False,GenUnknown,wuhly-wzzty-vwzqm-47prf-tidoe-bfiay-f66cb-f4y4a-qle2m-6afa2-cqe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Telin,"Asia,SG,Singapore",UP,rtvil-s5u5d-jbj7o-prlhw-bzlr5-3j5kn-2iu7a-jq2hl-avkhn-w7oa7-6ae
svvvx-7wy6s-l7mkh-ewfob-usdnp-dii3m-gfqc2-g67bp-h435b-d75iv-bae,,or1,Orlando,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2604:3fc0:3002:0:6801:1aff:fec5:bc4b,False,GenUnknown,2rqo7-ot2kv-upof3-odw3y-sjckb-qeibt-n56vj-7b4pt-bvrtg-zay53-4qe,wwdbq-xuqhf-eydzu-oyl7p-ga565-zm7s7-yrive-ozgsy-zzgh3-qwb3j-cae,"Giant Leaf, LLC",UNASSIGNED,Datasite,"North America,US,Florida",UP,
swzzz-nct4o-kgh2s-fezeh-luamk-chexm-jsk4r-ks2qa-au63y-jtc7r-pae,,br1,Brussels,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:920:401a:1710:6801:b7ff:fecd:be01,False,GenUnknown,mjeqs-wxqp7-tecvn-77uxe-eowch-4l4gy-6lc6f-ys6je-qnybm-5fxya-qqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Digital Realty,"Europe,BE,Brussels Capital",UP,4utr6-xo2fz-v7fsb-t3wsg-k7sfl-cj2ba-ghdnd-kcrfo-xavdb-ebean-mqe
syebw-myb4b-izq4l-onwhk-lujlq-yz5vj-4mbhd-jm6jf-2v2tu-xgl54-2ae,,ty2,Tokyo 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2602:ffe4:801:17:6801:a6ff:fe2c:e3b5,False,GenUnknown,5of43-k6u44-qnx76-nu2es-wm4vv-lidb2-4uveq-j6f62-iiagz-kaafq-gae,dnpkk-x67ir-zwcyz-fkgzz-547t7-papxf-zby5t-i2log-uodsf-pcizd-jae,ANTHONY ISAAKIDIS,UNASSIGNED,Equinix,"Asia,JP,Tokyo",UP,
szmjv-e6ob4-glql4-ece2i-mo6uz-3cihz-mh35d-27dyb-3mac6-c5rcr-oae,,mm1,Miami,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:1900:2200:d01b:6801:90ff:fec1:5976,False,GenUnknown,kn6jm-wbdbm-2djab-iyyjm-n3mpl-nxvsl-wr7ka-nq5rp-d4opu-jbnkr-bae,g7dkt-aapqq-j3hqt-xtiys-pwapz-idulp-nwagd-zibqm-caxa4-gc23t-3qe,NODAO,UNASSIGNED,Digital Realty,"North America,US,Florida",UP,
t3d5h-mcdqm-lt7jk-b7nk2-nkxfi-dl4ew-pn776-olxjd-eyott-3hpjb-iae,,sg1,Singapore,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:3f00:1000:24:6801:c1ff:fefc:e8c5,False,GenUnknown,d4bin-5o2wg-ycbdq-yljr7-45pjv-ptf6d-v243j-vg6x5-dlo7t-yqu62-5qe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Telin,"Asia,SG,Singapore",UP,ejbmu-grnam-gk6ol-6irwa-htwoj-7ihfl-goimw-hlnvh-abms4-47v2e-zqe
